premise	hypo	label
Marekani ya leo ya usa na aina ya shupavu , ukurasa wa wavuti wa kawaida , karibu kualika kidole cha point na ubofye , ili kufuata christine royal kupitia mchakato wa upasuaji wake wa manukato , ili kuruka kwenye wasifu wa kila siku wa wanariadha wa olimpiki , kuchunguza gizani kwa mapambano ya nguvu ya bosnia	Kama vile kubofya kwenye kiungo anachukua kwenye ukurasa wa wavuti , bidhaa za frontpage za leo zina nambari za ukurasa ambazo whisk ndani ndani ya gazeti .	neutral
Bei plus nilikuwa napitia hiyo ti fleet discount program	Hata mimi nilikuwa kushiriki katika mpango wa punguzo la ti fleet .	entailment
Alikuwa na kwa , lakini yeye kwenye toleo la rafu , mpaka yeye mwisho : mimi nani jina wewe -- je , deuce kwani ?	Ingawa alikuwa kwa sehemu fulani , alifika mwisho wa toleo la tentative .	entailment
Tafuta vipuli vya fedha vya fedha na brooches , mara nyingi katika fomu ya maua au vipepeo .	Wakati mwingine , vipuli vya fedha ni kama buibui .	neutral
[ i ] t , kama sio sanaa ( walter mudrick , ya wa kitabu cha new york times ) tafuta kuwa umbizo la riwaya -- mchanganyiko wa herufi na rambling diatribes -- hufanya hadithi repetitious na za kabisaa .	Kitabu , kama si sanaa , ingekuwa ni ya ngono .	entailment
Bwana beresford ya na akaniambia , kile ambacho nilikuwa tayari unaoshukiwa , kwamba picha ya bi jane finn alikuwa hajawahi kuwa nje ya umiliki wa mr hersheimmer lakini msichana huyo aliingilia .	Mr beresford aliandika kwangu kuhusu mr. hershimmer na miss picha ya finn .	contradictory
Basi , je , wange ?	Kazi wange kwa	entailment
Yeah me either it ' s kind of like wao mada na i ' m like football jeez it ' s been kitambo	Bado wanacheza ball	contradictory
Bidhaa ya afya ya nu inu baridi-kuondoa sukari ya sukari ya free .	Kampuni inaitwa bidhaa za afya ya nu umba lozenge ambayo ni sukari ya bure na ina zinki inaitwa baridi .	entailment
Bei za mafuta aliruka wiki hii , kutokana na hali ya hewa ya baridi huko kaskazini. hiyo ni onekana .	Ina maana kwamba bei za mafuta ila wiki hii kutokana na hali ya hewa ya baridi katika eneo la kaskazini .	entailment
What in the world drugs ni wewe unajua lakini	Madawa ni mbaya , unajua	neutral
Which just goes to show you how much power yenye iko nayo wacha nikuambie	Hiyo ina nguvu zaidi kuliko kitu chochote .	neutral
Hawa walikuwa kubebwa katika mtende wa mkono katika mpira au mgahawa , na deployed mbele ya kila mtu , dhahabu yao interiors na mjanja yao huku wakati pua ilikuwa dusted , mdomo haijasepa , au a iliyoteuliwa .	Mdomo ilikuwa haijasepa na pua ilikuwa dusted .	entailment
Siku hiyo hiyo , karatasi nyingine ya albania , ikoha jonei , ilichapisha takwimu za kuvutia kuhusu ufisadi katika serikali ya albania .	Ikoha jonei alikuwa mwandishi maarufu zaidi wa albania .	neutral
Ilikuwa ni sauti ya cultured , na kulikuwa na refinement kwa uso wake hiyo akili ya dave hata juu ya kutisha ya silaha hiyo .	Silaha hiyo ilikuwa ni wembe wa ajabu hiyo kifo cha papo hapo .	neutral
Theorysia kipaji , kipaji chake puckering	Tatizo alikuwa na theorysia hakuweza kujua nini .	neutral
Kufa kabisa .	Sio mzima .	entailment
Fukwe hizo ni mapumziko ya kawaida ya likizo , kutoa swimming na shughuli nyingine na pia jungle .	Beach iko supuu .	neutral
Kuna watu wengi wa mema katika tasnia ya aeronautic ambao wanadai kuwa na murphy , na ni murphy tofauti katika kila kesi , johnsen told ilimpasa .	Watu kadhaa wa mema katika kiwanda cha areonautic wanadai kuwa na murphy .	entailment
Mgeni wa russert , mwandishi mike barnicle , mirundi sifa na huruma juu ya ted kennedy kwa kuwa na majanga mengi ya familia .	Kennedys na majanga mengi katika familia yao .	entailment
Shughuli za kale za kale inabidi mwamba wa stratified kuelekea angani na hatua ya upepo na frosehave sura kuwa na maumbo ya ajabu .	Matetemeko ya ardhi ni ya kawaida sana katika eneo hili .	neutral
Ushuru wa mapato ya kibinafsi , kodi za mapato , kodi za bima za kijamii na michango , kodi 37 za excise , mtaa na kodi za zawadi , na majukumu ya	Wao aina mbalimbali za kodi .	entailment
Kubadilisha sera ya kipeperushi ya mara kwa mara-na kubadilisha retroactively ili wafanyakazi waweze kuchukua faida ya maili hizi isiyotumika -- wange morale ya wafanyakazi wa shirikisho na kuimarisha uwezo wa serikali ya shirikisho ili kushindana na sekta binafsi .	Kubadilisha sera ili wafanyakazi wanaweza kutumia maili isiyotumika wange morale na kufanya wafanyakazi wakae katika kazi zao .	neutral
Inafaa kuweza kukamilisha mradi kwa chini ya miezi 4 kutoka kwa risiti ya agizo .	Mradi huo could kwa chini ya miezi 4	contradictory
He ' s some head waiter , hiyo	Yeye ndiye mkuu wa kichwa cha kichwa hai .	neutral
Kwa kweli , watching irine vep , mawazo yangu amehifadhi na shambolic ya luc besson , wange , ambayo inawakilisha mwisho wa mwisho wa sinema ya kifaransa .	Walikuwa kuwa sana .	neutral
Sawa nadhani tunatakiwa kujadili mtazamo wetu wa muungano wa over kama tishio la marekani vipi kuhusu hilo	Kwa hiyo , unadhani umoja wa over bado ni tishio ?	neutral
Pigia mwanasheria mkuu janet benji ' s office .	Janet benji ako na ofisi kubwa	neutral
Jon alimuangalia kwa muda	Jon alikuwa anaangalia kaka yake , tom	neutral
Best ni kupoteza tani za pesa -- zaidi ya milioni $ 30 katika misimu yake ya kwanza .	Best alikuwa na faida sana wakati wa vipindi vyake viwili vya kwanza .	contradictory
Ya , karibu na kipofu gangetic dolphin may even come up for a blow alongside mtumbwi wako kama uko na bahati sana .	Macho ya gangetic majimboo imegeuka kuwa mazoea kwenye giza la bahari .	neutral
It ' s so easy to get caught on reading just for your work ama unajua self improvement na u aina ya kusahau raha ya kusoma	I don ' t think kusoma inaweza kuwa fun	contradictory
Yeye tu tu na jerked bendera yake .	Mwanaume huyo raised bendera .	contradictory
Nadhani inahitaji kuwa huduma ya jamii inahitaji kuwa na mwangaza chanya zaidi kuelekea nayo na na kama jambo wewe kuwa ulifanya kwa sababu ulikuwa unataka kufanya hivyo kwa sababu uliona faida nje yake na sio kama kitu ambacho unajua ooh u did it badala ya kwenda jela for three months ama kitu kama hiyo i mean that ' s that ' s a feeling i get now na	Huduma ya jamii ni kali na inafaa kuonekana kama adhabu kali .	contradictory
Lakini iwapo mkataba huo wa rasimu toba sisi .	Hakukuwa na mkataba wa rasimu kwa hivyo tuko sawa .	contradictory
Jon alikuwa ameona wachache sana na kasi kama hiyo na usahihi .	Jon knew watu wengi wenye speed sawa na usahihi .	contradictory
Shughuli za kale za kale inabidi mwamba wa stratified kuelekea angani na hatua ya upepo na frosehave sura kuwa na maumbo ya ajabu .	Miamba walikuwa na kitendo cha mawimbi .	contradictory
Na quilting na um	Na kushona na	contradictory
Matokeo ya uchawi show usambazaji wa maziwa na mito ( kwa asilimia ) juu ya madarasa matatu ya anc	Uchawi unaonesha watu jinsi ya kuvuta sungura nje ya kofia .	contradictory
Lakini hakuna mtu wange aliyeshuku , au fikiria kuchukua sampuli nyingine isipokuwa poirot , i , kwa utambuzi wa belated .	Mtihani wa pili wange kesi au kutupa nyani shabishi .	neutral
Hiyo in no possible way could mrs inglethorp ' s death faida bi howard	Kifo cha bi inglethorp ilikuwa ni faida kubwa ya kukosa howard .	contradictory
Yeah he does it it ' s pretty amazing though ni how much anaweza pata kwa uidhinishaji tena	Ni ajabu sana ni kiasi gani yeye kwa ajili ya uidhinisho	entailment
Tulikuwa na aina ya amsha ya rude walikuwa na kodi za mali za kibinafsi kwenye kama magari na mwaka wa kwanza sisi ilikuwa kama dola mia nane na sisi	Wakati muswada wa ushuru wa mali binafsi kwa magari alikuja sisi kama sisi .	neutral
Bahati njema. madume '	Vunja mguu .	entailment
Bendi ya hong kong ya hong kong ilianzishwa mwaka 1975 .	Bendi ya hong kong philharmonic ana tangu mwaka 1975 .	entailment
Hiyo ni kawaida nini kwenye barua	Hujawahi andika barua kwa mtu yeyote .	contradictory
Mwanga wa pacha kwa umbali , kupata haraka zaidi .	Hakuna matataa walikuwa katika eneo hilo .	contradictory
Shangazi yake alikuwa made take dhahabu zaidi kwenye mkanda wake wa pesa , kutosha kumpa mwanzo katika magharibi .	Shangazi yake alichukua dhahabu yake yote kwa hivyo hakuwa na kuanza huko magharibi .	contradictory
Wahindi hao , hata hivyo , resented pingamizi lake ili shauriana , na waligoma kizuiacho na kizuiacho wa bengal .	Wahindi waligoma kwa sababu walitaka kiti kwa meza , sio kwa sababu walitaka bengal kwa njia fulani .	neutral
Kwanza , uchapishaji huo alichukua msimamo kwamba uwanja wa barua pepe caution alienda chini ya kivuli cha bidhaa ya uhariri wa macho nyekundu , wakati huo ni tangazo la kisiasa pwa .	Barua pepe ilikuwa tangazo la kisiasa sana kwa mujibu wa uchapishaji .	neutral
Brain in shock , something telling me ... wrong , this is wrong ... arms too big , miguu too short , heart too slow ... mikono yangu kugonga glass ... kunaswa kwa kiasi kidogo , kuzama kwa a ... je , nini kinafanyika ?	Brian alikuwa kwa	entailment
Taarifa hii pia wanafanya kiwango cha kuripoti projections ambayo will katika kutathmini sufficiency wa rasilimali za siku zijazo ili kudumisha huduma za umma na kukutana na majukumu kama wao .	Kauli hiyo pia inasema lazima kuwe na gharama ya kuwa na faida .	neutral
Kwa bahati mbaya tunafanya kazi kwa pamoja , yeye katika fedha .	Sisi kufanya kazi pamoja kabla ya kazi yoyote ya kazi .	contradictory
Kanuni hizi za msingi ni na zinaweza kutumika kwa masafa mapana ya kitaalam , biashara , serikali na masuala ya kibinafsi , ikijumuisha jinsi ya kurejesha uaminifu na kujiamini sio katika utendaji na taaluma ya uwajibikaji lakini pia katika jumuiya pana ya biashara na mtaji wa taifa letu masoko .	Kanuni za msingi za timeless zinaweza kutumika kwa mambo mengi ndani ya biashara na serikali .	entailment
Adrin alikuwa guka handaki yake .	Handaki kwani .	contradictory
Maonyesho ni pamoja na ukumbi wa sayansi , pamoja na pendulum pendulum na chumba cha wingu la ray ray .	Ukumbi wa sayansi ni na hana kitu ndani .	contradictory
I don ' t know na hawa watoto maskini wanaenda kuwa milele na huyu jamaa ought ni yeye atakuwa nje atakuwa anatembea mtaani na ni ' tu	Hawa watoto wa happy will all have fathers forever	contradictory
Kuna jambo katika intricacy ya kanuni zake za arcane na remote kwa shauku ambayo rufaa kwa watu wa kihindi .	Kanuni za arcane hufanya watu wa kihindi happy .	entailment
Carl ogelsby , ambaye maandiko yake ya katika wellesley , alikuwa ni wa mao au marxist .	Alifuata kazi ya ogelsby na mawazo kwa makini .	neutral
Jibu la wazi ni kwamba alikuwa katika hospitali ya kawaida , bado ni hai , kuwa kujibandika .	Mtu huyo walinusurika ajali ya ndege na alikuwa katika hospitali .	neutral
Katika fruges take the small d130 magharibi kuelekea créquy , kufuatia bonde la mto mdogo wa crequoise back chini ya canche .	Katika fruges chukua d300 kubwa ya d300 kuelekea paris , kufuatia bonde la kifo cha kifo cha canche .	contradictory
Whittington alionekana kufanya kuongea yote , na nurse lilisikiliza tu .	Nurse alikuwa anaongea sikio la whittington .	contradictory
Hakika bila ya shaka ilikuwa ni salad .	Bila shaka ilikuwa	entailment
Je , kulikuwa na uvamizi , th , yeye ' majeshi ' , na don ' t cazar , yeye boda zake ' th ' pimas .	Meja alikuja looking hapa lakini , hakuna uvamizi alikuwa .	contradictory
I ' m a single mom and i ' m a single mom and i ' m a single mom and i ' m a napambana	Mimi ni mama mmoja na ni vita vya mlima .	entailment
I also watched a boy in lucca jaribu kukimbia juu ya njiwa na bike yake	A boy in lucca alijaribu kukimbia juu ya njiwa kwa kutumia baiskeli yake .	entailment
Kwa mujibu wa rasmi katika fcic , uchapishaji wa vyeti katika register ya shirikisho alikuwa kama kutoa ilani chini ya sehemu ya 605 ( b ) kwa utawala mdogo wa biashara ya biashara ( sba ) kwa utetezi wa utetezi .	Sehemu ya 605 ( b ) haihusiani na mshauri mkuu wa sba kwa utetezi na uchapishaji wa vyeti .	contradictory
Alama 5 -- idadi ya vichwa vya mashairi kamili kuchapishwa	Vichwa vya mashairi ya urefu kamili ni .	contradictory
Is it that much nne mia dola wema damn	I think nne mia dola ni a	neutral
Mtu anauliza jamaa wa cnn , how are the ukadiriaji siku hizi ?	Mtu ameuliza kuhusu viewership ya cnn .	entailment
Miongoni mwa kona za mji mbali na umati , mji wa zamani wa kiyahudi ( northeast wa kituo cha reli ) hasa ni amani na teremsha ukurasa wa kuvutia wa historia ya venetian .	Geto la zamani la kiyahudi sasa ni mtaa wa tajiri .	neutral
Kuna njia kadhaa za iliyofafanuliwa , kwa kiwango cha juu zaidi kuwa bukit takum 740 m ( 2,428 ft ) upande wa magharibi wa mto katika kona ya kaskazini ya mbuga .	Kuna idadi ya maeneo ya juu pamoja na njia .	neutral
Unachangia na mambo ya uongo , mwandishi 2.0 na kusoma kitabu cha ebook .	Kitabu cha ebook unafaa kuwa na uongo ili kuchangia mambo ya uongo .	neutral
Kitendo hicho kinahitaji kuwa hamashau kwa kila idara ya 24 na mashirika aitwaye katika ripoti ya tendo la cfo , kama sehemu ya ukaguzi wao wa kila mwaka wa matamko ya kifedha , iwapo mifumo ya usimamizi wa kifedha kuzingatia na mahitaji ya mifumo ya usimamizi wa kifedha , inayotumika viwango vya uhasibu vya shirikisho , na sgl katika kiwango cha muamala .	Ripoti inafaa kuwa na mashirika zaidi .	neutral
Vaa kofia na ulete kwa wingi wa maji ya madini	Maji ya madini ni muhimu .	entailment
Na akasema : enyi buibui ! hakika mimi alienda , na i , na bull , , , .... , .... , .... , .... , .... ,	Tezi dume aliruka sio mwezi tu , bali saturn na alpha centauri pia .	neutral
Um-hum bila shaka ninge support hiyo	I hiyo hata kidogo	contradictory
Yeye bobbed , arched , na sidestepped kila shambulio , kuteleza kwenye mchanga juu ya visigino vya buti wake .	She bila injury	neutral
Umaarufu wa jamaica kama mafikio ya watalii alikuwa sasa .	Watu wengi kwani kuwa jamaica alikuwa ni mafikio maarufu ya utalii .	contradictory
Rufaa kutoka kwa mahakama ya wilaya ya marekani kwa ajili ya wilaya ya magharibi ya virginia , katika pengo kubwa la mawe .	Rufaa alikuwa kutoka kwa mahakama ndogo .	neutral
Wakati pia akaziona wazimu zaidi , kwa jenn wa miaka 19 crowell ( g.p. )	. crowell ni mwandishi mdogo sana .	neutral
Jon nodded kisu wielder kuongea kuongea	Jon nodded .	entailment
Bila shaka anakomeya wa nashville na st louis will bidhaa za ndani vizuri kwenye mchezo mkubwa .	Meya wa new orleans will kwa raha .	neutral
I ' ll be in the name of the day. i ' ll be in the name of the day. kama wewe ni mtoto wa mungu .	Baada ya yale yeye johnny yeye macho yake .	neutral
Kuna hekalu , miji , na mamia ya makaburi mengine ya watu wachache na watu muhimu kama vile makuhani wa juu , wakuu na wa wa sana ambao walifanya kazi katika makaburi ya kifalme .	Waheshimiwa na mapadri walikuwa na makaburi muhimu na hekalu .	contradictory
Katika mkutano wa 1972 katika kunanyesha , md . , yeye na mtu wa deranged na kupooza kutoka kwenye kiuno chini -- eneo moja la kampeni sisi kwa undani .	Mwaka 1972 yeye na mtu wa deranged lakini anaweza sasa kutembea na kufanya kila kitu .	contradictory
Bi aldonka ? madume '	Kuna swali kwa miss aldonka	neutral
Na mabadiliko made na congress mwaka 1996 kwani bunge kata fedha za lsc kwa asilimia 31 , kwa takribani milioni milioni 280	Kukata fedha za lsc kwa asilimia 31 ilikuwa debilitating .	neutral
Kwa hiyo , kwa kutumia mbinu hii ya ya , tunaweza kuepuka mahitaji ya kupata gharama za kila siku zilizotafsiriwa katika dola kwa kutumia kununua madaraka parities .	Pesa zilizohifadhiwa kwa kutumia mbinu hizi zinaweza kuwa kwa mambo ya muhimu zaidi .	neutral
Gharama ya kitengo - gharama ya kitengo kilichoteuliwa cha huduma nzuri au huduma .	Gharama ya kitengo ni gharama ya huduma nzuri au ya huduma .	entailment
4 ) muswada alikuwa katika nyumba ya kupiga marufuku watu wholesale wazi .	Sheria ya kuhifadhi wholesale ya binadamu ana .	contradictory
3 hatua za usimamizi wa deni la shirikisho na changamoto za baadae ( gao-01-317 , februari 28 , 2001 ) .	Changamoto ni hasa kuhusu kujaribu kupunguza mzigo wa deni .	neutral
Naturally , said sir james dryly	Sir james alijibu dryly .	entailment
Kuna aina ya matatizo ambayo sisi kwa nchi nyingine unajua kuwa na ufisadi na na hawana um i mean there ' s just very few really modern miji	Sisi matatizo hayo katika nchi nyingine .	entailment
Kwa hiyo , wao ukaguzi wa usahihi wa malipo kama njia ya ufanisi na ya gharama ya kukabiliana na malipo ya _ .	Malipo ya _ ni kwa sababu ya udanganyifu .	neutral
Hii sio sehemu ya kirafiki au mkweli , hata kama ni hadithi gani nyanya yako told .	Eneo hilo lilikuwa sehemu ya hamkosoleki duniani .	contradictory
Ilikuwa ni kupinduka kubwa zaidi katika miaka 10	Kiwango cha kuzaliwa ana chini ya miaka kumi .	neutral
Nilikuwa kuwa !	Kuna mtu alikuwa watching	entailment
Kila mara tumekuwa karibu na hutaki kupoteza urafiki .	Tumekuwa marafiki wa karibu tangu sisi kwa grade 2	neutral
Kwa hiyo inabidi uchukue wiki mbili funga chini na sio kwa wakati huo hivyo sio nzuri sana uh mwaka huu walikuwa wanaenda kujaribu kufanya jambo tofauti kuhusu hilo pia walikuwa wanaenda kujaribu kuratibu tovuti nzima ya kwa. shuka kwa same	Wao kufunga site nzima kwa wakati mmoja .	entailment
Mwaka 1981 yeye na afisa wa jeshi huku kuchukua saluti kwa gwaride la kijeshi .	Muuaji huyo alikuwa kifungo cha maisha gerezani .	neutral
Sasa inakuja na mini mbili au tatu-insha wiki na william saletan juu ya agizo la mchezo wake wa fremu mjanja uchambuzi wa namna suala hilo ni na maslahi ya hayo na ambaye ni mchezo wa fremu .	Inakuja na kiwango tofauti cha insha ' a wiki .	neutral
Nakuja. motioning to me to follow him , yeye , stairs na kufungua mlango .	He motioned for me kukaa huko	contradictory
