premise	hypo	label
把 我 的 手指 拿 开 , 叫 他 的 啤酒 给 他 鸡蛋 ? 他 停止 盯 着 他 的 手 , 一罐 啤酒 突然 出现 了 !	他 第一 次 感觉 到 冰 上 的 冰冷 , 硬 的 物体 , 手中 受伤 了 , 他 曾 一度 感到 困惑 , 然后 往 下 看 , 看到 一罐 啤酒 出现 了 .	neutral
南非 很 好 在 南非 我 想 是的 但 你 知道伊迪·阿明 是 你 知道 的 很 久了	伊迪·阿明 在 肯尼亚 掌权 .	contradictory
还有 lidie newton 和 早期 的 笑脸 小说 , 重复 的 钥匙 .	重复 的 钥匙 是 麦斯 利 最 好 的 小说 .	neutral
外国人 可能 是 家庭暴力 的 受害者 , 在 离婚 和 监护 问题 上 需要 援助 , 发现 自己 必须 申请 破产 , 或者 需要 帮助 申请 社会 保障 和 失业 福利 .	外星人 不 能 成为 家庭暴力 的 受害者	contradictory
是 啊 , 有 很多 的 项目 在 那里 , 童子军 和 东西 , 它 会 收集 你 的 罐子 , 这 是 一个 很 好 的 筹款 会 给 孩子 们 .	童子军 与 任何 项目 毫无 关系 .	contradictory
在 他 在 凡尔赛 的 工作 中 恢复 古典 罗马 的 传统 , 安德烈 ? ? le n ? ? 特 瑞利 用 树木 和 雕像 的 道路 和 途径 将 淹没 , 池塘 和 喷泉 流域 分为 复杂 的 几何 模式 .	复杂 的 几何 图案 是 设计 中 最 重要 的 部分 .	neutral
很快 他 就 在 一个 横向 的 切割 和 vrenna 下摆 动 和 旋转 .	那个 人 用 他 的 手臂 提 出 了 一个 动议 , 而 另 一个 家伙 在 周围 盘旋 .	entailment
这 并 没有 真正 的 目的 , 我 可以 看到 你 知道 一些 真正 重要 的 事情 从 它 出来 .	从 这 一 点 来说 , 不 会 有 任何 重要性 .	contradictory
Hcfa 征求 并 评价 了 关于 修改 报告 要求 的 评论 意见 .	Hcfa 没有 评估 对 其 修改 的 任何 评论 .	contradictory
但 wellstone 赞成 科索沃 的 干预 , 以 制止 在 那里 发生 的 大屠杀 般的 暴行 .	Wellstone 支持 科索沃 的 干预 行动 .	entailment
他 不 喜欢 我 的 风格."	他 真的 很 喜欢 我 的 风格	contradictory
哦 , 是的 , 我们 已经嗯 , 我们 已经 走 了 其他 你 知道 各种 地方 我们 出去 吃饭 , 我们 带 孩子 去 公园 和 um ,	我们 从来 不 去 任何 地方 , 我们 宁愿 呆 在 家里 所有 的 时间 .	contradictory
有 两 个 门 进入 后院 我们 有 一个 大 八 英尺 的 隐私 围栏 和 其中 一个 门 有 一个 挂锁 在 它 , 然后 另 一个 门 只是 有 一个 幻灯片 酒吧 的 事情 , 但 它 在 里面	后院 里 没有 门 或 栅栏	contradictory
桑塔纳 经常 被 称为 岛 上 最 有 吸引力 的 村庄 之一 , 但 它 的 设置 是 真正 的 明星 .	桑塔纳 是 岛 上 最 不 具 吸引力 的 村庄	contradictory
许多 重要 的 显要 人物 参观 了 这 所 房子 , 它 已 成为 一 种 传统 , 种植 树木 以 纪念 每 一个 特殊 的 场合 .	当 重要 的 人 来 看 房子 的 时候 花 了 一 朵 花	contradictory
你 一直 是 一个 令人震惊 的 骗子 , 说 两 便士 严重 虽然 你 曾经 说服 修女 greenbank , 医生 已经 命令 你 啤酒 作为 一 种 滋补品 , 但 忘 了 写 在 图表 上 .	两 便士 认为 有人 是 个 令人震惊 的 骗子	contradictory
是 啊 , 但 她 没有 得到 去 那里 哦 , 我 看 到了	是的 , 她 还有 机会 进去	contradictory
" 停 在 边境 上 " 该 我 说 了	我 不 会 有 机会 说话 的	contradictory
苗条 点点 点 头	斯 林 把 他 的 头 摇摇头 了	contradictory
因此 , 完全 取消 税收 的 论点 是 荒谬 的 , 几乎 每个 人 , 无论 其 政治 派别 如何 , 都 能 认识 到 这 一 点 .	很多 人 投票 赞成 取消 税收 .	contradictory
据 f-22 方案 办公室 称 , 设计 成熟 和 制造 问题 在 整个 系统 一体化 和 最后 组装 过程 中 产生 了 滚动 波 效应 .	据 方案 办公室 说 , f22 方案 没有 问题 是 不真实 的 .	entailment
但 这 不仅 是 建筑 本身 令 人 着迷 ; 它 也 是 它 在 苏格兰 历史 上 的 地位 .	这 座 大楼 在 第一 个 苏格兰 国王 的 崛起 中 发挥 了 重要 作用 .	neutral
在 它 的 郊区 , 你 可以 看到 一 条 河 , 你 可以 看到 孩子 们 捕鱼 或 在 平坦 的 岩石 上 游泳 , 妇女 和 女孩 在 巴斯特尔 大河 的 所有 14 个 主要 河流 里 都 要洗 衣服 .	妇女 和 女孩 不 会 在 河里 洗 衣服 .	contradictory
是的 , 这 是 真的 , 这样 我们 并 没有 真的 错过 任何 事情 你 知道 那些 孩子 , 嗯哼 .	如果 我们 这样 做 , 我们 会错 过 很多 事情 .	contradictory
他们 统治 了 中世纪 普罗旺斯 的 79 个 城镇 , 他们 坚不可摧 的 堡垒 成 了 一个 由 旅行者 喜爱 的 梦幻般 爱 的 中心 .	吟诗 人 去 了 要塞 并 在 那里 表演 .	entailment
还有 病人 计划 处理 过度 喝酒 的 问题	所有 病人 都 计划 过 多 地 喝酒 , 因为 这 对 他们 的 康复 有害 .	neutral
这 不 是 把 毒品 合法化 或 非刑 罪 化 的 理由	税收 不 是 将 药物 非刑 罪 化 的 理由 .	neutral
是 啊 , 不 知道	我 早就 知道 了	contradictory
是 啊 , 是 啊 , 你 只 是 感到 内疚 , 如果 你 不 做 一些 与 他们 , 你 知道 , 因为 你 讨厌 为 问题 做出 贡献 , 但 在 另一方面 , 替代品 也 不 是 很 好 .	你 会 因为 帮助 他们 而 感到 内疚	contradictory
香港 政府 劳工 事务 委员会 的 一 名 工会 会员 , 建议 香港 每 小时 最低 工资 为 35 元 .	他们 希望 提高 本国 目前 的 每 小时 工资 .	neutral
呃嗨 你 刚才 提到 了 铁路 铁路 , 呃我 一直 在 看 一个 公共 广播站 的 节目 呢 , 呃 , 关于 铁路 铁路 , 你 有 没 有 看 过 ,	我 从来 没有 看 过 一个 关于 铁路 模型 主题 的 节目 .	contradictory
市中心 以东 , 世纪 早期 的 圣殿 教堂 ? nuovo nuovo 是 由 christianized ostrogoth king theodoric 建造 的 .	教堂 是 由 theodric ( 一 国王 ) 建造 的 , 他 皈依 了 基督教 .	entailment
另 一个 伤口 和 恶魔 的 手臂 在 地上 抽搐 .	恶魔 的 手臂 一直 在 附着 .	contradictory
他 说 , 这 对 长期 生存 来说 是 一个 相当 大 的 好处 .	这 是 微不足道 的 , 在 生存 .	contradictory
许多 主要 制糖 工厂 在 现场 有 一个 酿酒厂 , 通常 为 当地 消费 生产 酒精 .	没有 糖厂 在 现场 有 一个 酿酒厂 , 也 没有 生产 过 酒精 .	contradictory
是的 , 现在 有 一些 美妙 的 基督教 音乐 , 当 你 能 找到 好 的 车站 我 在 这 方面 找到 的 问题 的 问题 是 :	有些 电台 有 不好 的 基督教 音乐 .	neutral
那么 我 的 一个呃 很 好 的 控制 和呃 接触 是 一个 很 大 的 问题 , 他们 仍然 是 这 一个 我 做错 的 事情 是 太 多 的 回到 摇摆 和 赶 我 的 背部 摇摆 .	我 做 的 事情 错 了 像 太 多 的 背 秋千 和 赶 着 我 的 背 秋千 .	entailment
但是 呢 我 觉得 呢 , 呃在 这个 呃公民 权利 的 这个 目标 上 呢 ,	按照 公民 权利 的 目标 .	entailment
是 啊 , 我 知道 它 建 得 很 快	事实上 , 它 很 快 就 增加 了 .	entailment
她 举起 了 一 只 手 , 把 灯 关 了 .	她 举起 了 一 只 手把 灯 关 了	entailment
他 没有 向 他们 移动 .	他 没有 向 他们 快速 移动 .	neutral
这 意味着 如果 你 真的 相信 股票 是 没有 风险 比 储蓄 帐户 -- 或者 , 相反 , 如果 你 相信 其他人 都 会 相信 这 一 点 --道道 可能 仍然 有 3,888 个 或 这样 的 点. 走 吧	虽然 有人 认为 股票 是 一 种 无害 的 投资 , 但 这些 人 往往 有 钱 藏 在 床垫 下 .	neutral
你 知道 外面 有雪	有雪 在 那里 , 肯定 .	entailment
所以 , 我 的 男人 , 你 在 做 什么 ? " 她 靠在 柜台 上 , 显然 忘记 了 所有 不 是 我 的 客户 .	她 关注 我 而 不 是 其他 客户 .	entailment
就 在 evilä 的 中世纪 墙 里	墙壁 是 现代 和 时尚 的 .	contradictory
只 有 很 少 的 路线 服务 企业 或 住宅 .	这些 路线 只 分为 业务 或 住宅 .	contradictory
而 时尚 摄影 -- 在 50 世纪 50 年代 一直 -- 旨在 唤起 对 新 商品 的 积极 欲望 , 50 年代 电影 里 的 衣服 是 如此 彻底 的 超现实 , 看 起来 完全 不 适合 正常 穿 , 甚至 , 如果 他们 是 waitresse 的 制服 或 女孩 隔壁 的 衣服 .	1950 世纪 1950年代 的 推动力 是 让 衣服 看 起来 超现实 并 使 很多 模特 出 名.	neutral
案例 研究 似乎 是 一个 出路 .	看来 案例 研究 是 一 条 出路 .	entailment
像 往常 一样 , 我们 将 自己 局限 于 最低 限度 的 寒暄 .	我们 生活 在 一个 完整 的 享乐主义 生活 方式 .	contradictory
2 只 铅笔 和 一 种 鄙视 的 表情	他们 有 2 支 铅笔 和 强壮 的 外观 .	entailment
这 本 书 的 导言 是 由 阿皮亚 起草 的 .	阿皮亚 拒绝 了 写入 书 的 提议	contradictory
我 知道 我 是嗯 , 我 不 认识 任何人 在 他们 的 正确 的 头脑 中 说 我 这样 做 是 因为 我 想 要 我	我 不 知道 任何人 谁 说 我 做 这个 是 因为 我 想 要 的 .	entailment
嗯哼 是 啊 , 是 啊 , 这 是 方便 的 , 他们 只是 在 那里 , 你 知道 当 你 想 使用 它们 .	他们 总是 在 那里 免费 的 任何 时候 你 想 要 一个 .	neutral
哦 , 好 吧 , 好 吧 , 她 喜欢 她 写 她 的 报告 , 但 就 像 我 说 她 可能 买 了 一个 更 便宜 的 模特 , 做 了 她 湾泰德	她 买 了 最 便宜 的 一个 可以 找到 并 对 她 的 选择 感到 遗憾	contradictory
这 一 问题 有 一些 方法 上 的 解决 办法 .	这个 问题 没有 解决 办法 .	contradictory
这 是 一个 传统 的 犹太 工艺品 , 你 可以 买 到 的 东西 几乎 是 无止境 的 .	犹太 工艺 能 在 你 想 要 的 一切 中 实现	entailment
这 就 是 为什么 我们 选择 了 它 因为 他们 应该 是 真正 的 伟大 而 你 知道 我 觉得 他们 很 好 , 但 问题 是 他 在 学校 一整天 .	他们 是 好 的 , 但 你 知道 , 他 在 学校 一整天 .	entailment
虽然 她 支持 他 的 条例 草案 , 但 我 的 目标 是 在 今年 取得 一些 成就 .	她 强烈 反对 这项 条例 草案 , 并 计划 今年 不 采取 任何 行动 .	contradictory
从 两 条 领带 中 松开 的 马鞍 , 跟着 骡子 两 次 在 畜栏 周围 .	骡子 在 畜栏 周围 被 跟踪 了 两 次	entailment
他 现在 所 做 的 事 和 他 所 做 的 一切 都 没有 什么 区别 , 时间 已经 不 多 了 .	他 还有 很多 时间	contradictory
所以 最后 的 场景 是 一 种 悬疑 你 知道 当 她 意识 到 他 在 房子 里 你 认识 她 , 但 有 一 种 感觉 只 要 告诉 他 嘿 , 看 着 小子 , 你 不 能 离开 这种 废话	我 觉得 这部 电影 有点 牵强 .	neutral
建筑师 buscheto 毫不犹豫 地 写 在 拉丁文 ( 在 远 左 拱门 ) , 这 座 大理石 教堂 是 不 平等 的 .	有人 在 左边 的 拱门 里 有 涂鸦	contradictory
柔佛 从来 没有 获得 老马 六甲 苏丹 国 的 至高无上 地位 , 成为 该 地区 最 强大 的 亚洲 国家 .	当时 亚洲 最 大 的 力量 是 柔佛 .	entailment
税收 激励 措施 影响 到 人们 退休 后 的 储蓄 , 但 不 一定 提高 个人 储蓄 的 总体 水平 .	税务 奖励 与 储蓄 不同	neutral
过去 曾 多次 试图 流失 湿地 , 但 这 不仅 损害 了 巨大 的 沼泽地 , 而且 损害 了 近海 珊瑚礁 的 地区 .	排 出 湿地 是 不好 的 , 因为 它 损害 了 生态 系统 .	entailment
彼得 马斯河 -- 一个 , 不 是 两 个 -- 在 他 的 皮带 下 有 一个 职业 价值 的 书 , 而且 他 很 有 名.	小心 把 作者 彼得·阿嬷 的 名字 写 成 两 个 一个 和 一个 s	entailment
他 甚至 都 懒得 找 掩护	他 决定 最 好找 掩护	contradictory
在 他们 的 级别 上 , 在 上帝 的 实际 存在 中 , 天使 们 赤裸 着 , 燃烧 , 燃烧 ,	每个 人 都 是 平等 的 .	contradictory
鲍勃 巴尔 , r-ga. 然而 , 它 必须 有 足够 的 惩罚性 , 共和党 人 才 会 满意 .	共和党 人 不 会 因为 这种 惩罚 而 感到 满意 .	contradictory
StudentU.com , 一 个 由 27 岁 的 奥兰 狼 设计 的 互联网 初创 公司 , 可以 在 课堂 上 做 笔记 .	奥兰 狼 不 懂 如何 创建 互联网 初创 公司 .	contradictory
Adrin 和 kal 又 回来 了	Adrin 和 kal 站 在 后面	entailment
他们 的 语言 歪曲 变成 了 身体上 的 歪曲 , 因为 他们 实际上 把 自己 绑 在 海里 , 他们 的 绝望 情绪 与 他们 的 决心 进行 战斗 , 他们 的 决心 是 不 值得 的 .	语言上 的 歪曲 也 是 身体上 的 歪曲 - 这 两 个 都 是 作家 写 的 .	neutral
有的 会 有 大媒体 在 他们 的 墙 内 竖起 第五 列 , 但 肚脐 不 会 自动 打动 , 因为 时代 镜 的 旗舰 洛杉矶 时报 在 发布 了 一个 30,000 字 的 自我 检查 在 斯台普斯中心 丑闻 .	时间 镜 的 旗舰 叫做 紫色 洋葱	contradictory
你 可以 把 它 当作 两 个 不 完整 的 鸡蛋 形状 , 其中 一个 是 锅 的 尸体 和 盖子 的 盖子 , 另 一个 是 保护 项圈 .	想想 它 像 花椰菜 形状 , 这 是 新 设计 的 锅 .	contradictory
这些 考虑 解释 了 为什么 h-2 工人 是 唯一 有 资格 获得 lsc 资助 的 代表 .	Nonimmigrants 没有 任何 代表 .	contradictory
但是 , 如果 你 想想 的 话 , 比 吸烟者 更 多 的 喝酒	如果 你 看 这个 世界 , 比 吸烟者 更 多 的 喝酒 .	neutral
阿尔·戈尔 在 他 打算 把 沙林 毒气 胶囊 关掉 的 时候 解释 他 在 他 担任 副 总统 的 八 年 期间 在 全国 范围 内 小心翼翼地 隐藏 着 他	阿尔 戈尔 在 他 担任 副 总统 时 把 沙林 气体 胶囊 藏 在 全国 各地 .	entailment
两 间 相邻 的 小 礼拜堂 , 卡皮利亚德尔 obis ? 阿 波 ( bishop's 礼拜堂 ) 和 卡皮利亚德 圣伊西德罗 , 第一 个 哥特式 和 第二 个 巴洛克 , 也 值得 一 看 .	不同 的 艺术 电子 逆向 拍卖 有 两 个 小 礼拜堂 值得 参观 .	entailment
没有 什么 比 去 看 电影 更 糟糕 的 是 你 必须 跟随 一个 隐藏 的 阴谋	我 讨厌 在 电影 里 隐藏 一个 隐藏 的 阴谋	entailment
汉森 与 萨姆 · 富勒 共同 写 了 [ 被 低估 的 白 狗 ] ( 1982年 ) , 这部 电影 的 悲哀 trashiness 有 一个 更 富 的 味道 .	白 狗 在 1982. 年 没有 获得 任何 学院奖 .	neutral
总的来说 , 机场 组织 的 执行 时间表 似乎 主要 是 由 工程 活动 驱动 的 ( 即 :	工程 活动 不 影响 aci 的 执行 时间表 .	contradictory
例如 , 批准 阈值 应 显示 哪些 官员 有 权 审查 和 批准 收购 .	没有 批准 阈值 , 就 无法 知道 应 由 谁 负责 批准 和 审查 收购 .	neutral
你 只 是 想 退出 , 不是吗 ?	这 只 是 你 想 要 支持 的 尝试	entailment
那 我 呢 ?''	那 我 呢 ?''	entailment
他 有 一 具 尸体 , 肌肉 肌肉 和 肌肉 结实 的 腿.	他 腿 上 的 肌肉 有 很 好 的 定义	entailment
圣莫妮卡 的 第三 街 长廊 有 两 个 伟大 的 泳池 洋 基 涂鸦 和 不同寻常 的 高 谭 音乐厅 .	第三 条 街 的 海滨 长廊 有 游泳池 的 地方 .	entailment
提高 公众 对 法律 司法制度 的 认识 , 认为 这 是 在 提供 平等 正义 方面 取得 的 成功 .	当 公众 观念 减少 时 , 平等 公正 就 不 太 可能 .	contradictory
狗 很 迷人	摇 尾巴 的 狗 很 迷人	neutral
耐克 和 锐步 标志 现 已 正式 宣布 为 耻辱 徽章 .	每个 人 都 很 自豪 穿 着 耐克 和 锐步 标志 .	contradictory
许多 中心 还 提供 了 一个 通常 称为 "发现 潜水 方案 " 的 介绍性 会议 .	没有 一个 中心 为 初学 学生 提供 资源 .	contradictory
当然 , 我们 仍然 在 太阳 大气层 , 甚至 在 那里 , 与 范 艾伦 皮带 和 这样 的 东西 .	我们 已经 不 在 太阳 大气层 里 了	contradictory
你 不必 带 着 现金 , 而且 它 是 它 肯定 接受 了 更 多 的 地方 比 你 知道 很 难 现金 支票 如果 你 出 了 州 和	你 还要 带 现金	contradictory
但 时间 表明 , 即使 这些 大胆 的 quasientrepreneurs 也 需要 对 水冷却器 表示 同情 .	Quasientrepreneurs 是 独一无二 的 , 因为 他们 没有 用 水冷却器 .	contradictory
在 青少年 最 激烈 的 仇恨 中 ( 可能 是 在 公开 羞辱 和 拒绝 之后 ) 是 虚伪 的 .	青少年 鄙视 虚伪 , 排斥 和 羞辱 .	entailment
东岸 解放 广场 ( 解放 广场 ) 是 它 的 心脏 , 在 该市 最 大 的 公共 汽车 总站 聚集 了 一 大 堆 街道 , 由 政府 各部 和 办公区 的 住房 航空 公司 和 旅行社 组成 .	Tahrir 广场 被 许多 人 认为 是 地 点 的 脚趾 , 直接 与 它 的 心脏 相反 .	contradictory
她 总是 关心 帮助 人们 .	她 一直 想 帮助 人们 .	entailment
我 震撼 了 我 的 整个 身体 .	只 有 我 的 脚趾 在 发抖 .	contradictory
