premise	hypo	label
A férfiak közül sokan távollétes földesurak voltak, akiknek szükségük volt az emberekre, hogy kezeljék a földet számukra.	A férfiak sokat fizettek az embereknek, akik birtokolták a földet.	neutral
Segített az ALA logó?	Az ALA-nak nincs logója.	contradictory
A naturalista vizsgálat logikája.	A naturalista vizsgálatot nehéz megérteni.	entailment
A modern gazdaság erőműve, a város szerepe a béke-tárgyalások helyszíneként, a közel-keleti arab országoknak és az arab Tanács otthonának, amely felbecsülhetetlen értékű a diplomáciai bizonytalan időkben.	Az arab országok jellemzően az olaj köré épülnek.	neutral
A biztosítási és szerencsejáték-iparágak ezeken a folyamatokon alapulnak.	Ezek a tendenciák olyan tendenciák, hogy túlságosan becsüljük meg, hogy mennyit fogsz visszaszerezni, amikor szerencsejáték.	neutral
rendben van egy vezeték nélküli telefonon, és én felvettem néhány háttérzajot, így csak átkapcsoltam a csatornát, és nem akartam zavarni, amit mindenképpen megpróbálnak rögzíteni.	Megpróbáltam figyelni az emberek felvételére.	neutral
Az Amon helyi Amon isten összefonódott Ra-val, és létrehozta az Amon Ra istenséget és mintegy 1800 b.c. A nőstény Osiris kultusz fő istenséggé alakult.	Amon Ra 2000 b.c.	contradictory
A felső emeleten a királyi bútorok, kerámia és faragott ivory gyűjtemények találhatók.	A felső emeleten vannak a legértékesebb tárgyak tárolása.	neutral
de tudod, hogy mostanra hold kolóniákat kellene csinálnunk, de a hideg fúzió nagyszerű lett volna	A hideg fúzió nyilvánvalóan lehetetlen, mint az a gondolat, amit ma a kolonizálunk.	neutral
Azóta, hogy ezt más híreket hallottam, én magam hibáztatom. - Valami hangja vonzotta Tommy figyelmét.	- Mindig magam hibáztattam - mondta, figyelmeztetve Tommyt.	entailment
Az egyik kevés túlélő palota apartman a fő harem, Rang Mahal (színpalota).	A Rang Mahal ma is fennmarad, mert gondosan konzervált.	neutral
Azok az emberek, akik spekulálnak az esélyeken, lehetnek akár remekek, akár meglehetősen elrettentőek attól függően, hogy milyen fejszét kell őrölniük.	Mindenki, aki spekulál az esélyen, igazi húzás.	contradictory
Nos, ez nem fogja gondolni, hogy ez a bátor kislány!	A lány valami veszélyes helyzetben volt.	neutral
Egyszerű, kutyaszerű hála az okból, hogy érdekesebbé tegye az elnöki versenyt.	Annyira bonyolult volt, hogy a választások unalmasak.	contradictory
Én McKinney-ben vagyok	Az anyád házának pincéjében vagyok.	contradictory
Sötét, olajozott bőr, amely a fogantyút csomagolja.	A fogantyú bőrrel van burkolva.	entailment
A padlóhoz hajlított, és addig kereste, amíg nem találta az égboltot, amivel a kis nyílás lezárása után megszorult.	Az égbolt anyaga, amit talált, a kis nyílás lezárása után megszorult.	entailment
De kevesen dobnák el a szervek eladása elleni törvényeket.	Kevés lenne megszabadulni a törvényeketől, amelyek a szervek eladásával szemben állnak.	entailment
A Skócia történetét ábrázolja, amely egy tető alatt egy sor fontos műtárgygyűjteményt tartalmaz.	Ott vannak a legfontosabb Skócia történelmi emlékei.	neutral
Bathala lélegzete! mondta a sötét ember.	A sötét ember hallgatott.	contradictory
A Belbiztonsági Minisztérium létrehozása lesz az egyik legnagyobb átalakítás, amit valaha vállaltak, és e feladat nehézségét nem szabad alábecsülni.	A Hazai Nemzetbiztonsági Minisztérium létrehozása az összes érintett számára egyenesen újjászervezendő legyen.	contradictory
Amellett, hogy az escorialban megtalálható finom festményeken kívül az új múzeumokat a spanyol uralkodók által megbízott vagy összegyűjtött remek művek megjelenítésére hozták létre.	Az új múzeumokat létrehozták, de a spanyol uralkodók munkái nem megengedettek.	contradictory
Drew fényes, szinte gaudy egyenruhákkal rendelkezett.	Drew unalmas ingekre gondolt.	contradictory
A nyugati Colorado-i közösség mezőgazdasági munkásai azt mondták, hogy permetezéskor elhagyták a saláta-mezőt, de egy művezető elrendelte, hogy folytassák a munkát, mondván, hogy a növénytermesztő ártalmatlan oldatot adott a szappannal és vízzel.	A mezőgazdasági munkások azt mondták, hogy a művezető kényszerítette őket, hogy dolgozzanak.	entailment
"Csak néhány jáspis volt olyan jó ötlete, hogy mi az a ""hol, ő"" néhány amigó volt a sziklák hátán, ""várakozva"", hogy Coronel belépjen a kis zsebébe. """	A Coronelt úgy alakították ki, hogy a jáspis és néhány törvénysértő támadjon. Az utolsó pillanatban figyelmeztetett.	neutral
oh igen, ez elég	Igen, ez elég.	entailment
(Heston lágysága a fegyverjogokkal kapcsolatban volt az NRA választásában, de elhallgatta a kritikusokat azáltal, hogy a korábbi állításait támasztotta alá, és a nemzeti szabályozó hatóság hivatalos vonalaira támaszkodott.	Heston letette a fegyverjogi nyilatkozatait.	entailment
A dolog, hogy én aztán megint megpróbáltam húzni a pótkocsi egy év, és mentem mindenhol a pótkocsival, mint a strandok és a dolgok, de ez kellett egy szóváltás tudod bontás és létrehozása és lebontása így úgy döntöttem, hogy	Nagyon szerettem ezt a pótkocsit, különösen, ha a strandon utazok.	neutral
Nem csak a csökkenő tanítványok törvényének megmagyarázhatatlan működése volt.	Ez egyszerű volt.	contradictory
jobbra, és bármikor véget érhet	A finálé akkor jöhet, amikor senki sem ismeri a tervet.	neutral
mint a hitelkártyák ó, soha nem gondoltam rá, hogy tudod, hogy időnként rabja van rá	A hitelkártyája nélkül nem hagyta el a házat.	neutral
jól lőtt, és elment a börtönbe, amiről tudod, hogy megölte, de elvesztette a babáját, és aztán börtönbe küldték, hogy nem igaza van	Miután elvesztette a babáját, lőtt és megölte, így ő most börtönben van.	entailment
Hogy kell dolgoznunk, mondta Jon.	Jon azt hiszi, hogy dolgozniuk kell.	entailment
Azt hiszem, nem hívják őket dialektusnak, de néha nagyon közel vannak	Ezek dialektusok.	contradictory
Kerülje el, hogy a város nyüzsgőbb utcáin járkáljon; A kerékpárutak kevés és udvarias vezetők még kevésbé.	Nincs ok arra, hogy lelassuljon a forgalmasabb utcákon, mivel rengeteg kerékpárút van.	contradictory
A SUM06 az egyes órákon belüli ózonkoncentrációk összege, amely a májustól szeptemberig terjedő 8 órától 8 óráig terjedő 12 órás időszakon belül meghaladja a 0,06 részmintát (ppm).	A SUM06 az ózonkoncentrációk összege minden óránként, amely meghaladja a 0,78 részmintát.	contradictory
Általánosságban elmondható, hogy a nagy városokon kívüli hipermarketekben jó árat keressünk.	Általában a legjobb árak a nagyobb városokban találhatók.	contradictory
Tehát, ha a meg nem képzettnek jogai vannak, nagyban támogatnunk kell a népesség növekedését; és ha nem rendelkeznek jogokkal, szabadon érezzük magunkat, hogy elpusztítsuk a Földet.	Meg kell fizetnünk az egyre növekvő számú embernek, ha még nem rendelkeznek jogokkal.	entailment
A HKTA nyomvonalakkal és támogatókkal is rendelkezik a vezetõk által vezetett sétákon, melyeket vezetõk vezetnek.	A HKTA vezette a vezetett természetjáró sétákat, amelyek térképeket és kirándulásokat tartalmaznak Hong Kong régióiban, rengeteg szép nyugodt területen	neutral
Körülbelül négy, azt kell mondanom, uram.	Körülbelül négy.	entailment
Ez még enyhén gazdag és gazdagabb az ásványi sókban.	Kétségbeesetten gyenge, az ásványi sók nem segítettek gazdagabbá válni.	contradictory
Az epikus és epikusan hipinált Infinite Jest (1996) szerzője a popkultúráról, az irodalomról, a teniszről és a Közép-Amerikáról szóló esszék.	A Végtelen Jest szerzője is írásokat írt, amelyek közül néhány Közép-Amerikáról szólt.	entailment
Ezzel szemben a kongresszusban élő republikánusok általában konstruktív elkötelezettséget támogattak Kínával, míg a liberális és protekcionista demokraták általában ellenezték azt.	A kongresszusi liberális és protekcionista demokraták általában ellenezték a Kínával való kapcsolatokat, de a republikánusok többnyire támogatták.	entailment
A Nemzeti Gárda ki van hívva, hogy tegyen meg mindent, amit tesz (őr?)	A Nemzeti Gárda felkérést kap, hogy teljesítse feladatait.	entailment
Azt hiszem, azért kellett volna, mert azért megyünk, ha nem csináljuk most, hamarosan meg kell tennünk.	Ha most nem csináljuk, akkor egy év múlva kell majd.	neutral
Az erotikus fantáziák és az apokaliptikus rémálmok merész keverése a középkori paraszti elme rettegését és babonait ábrázolja.	Unalmas unalmas témák keverése angyali látomással királyi szempontból.	contradictory
A Sumitomo-ügyben a vicces dolog az, hogy ha figyelmen kívül hagyja az egzotikus díszeket - a japán neveket, a kínai kapcsolatot - ez egy történet a rabló-báró korszakától, Jay Gould és Jim Fisk napjai.	A Sumitomo ügyben nem volt japán név.	contradictory
Felújították, és az egész palotát a következő években jelentősen meghosszabbították.	A palota romokban maradt.	contradictory
igen auto javítás általában olyan téma, hogy sokan nem szeretik azt hiszem, mert általában drága, és az emberek végül nem elégedettek a munkával néha, vagy nem elégedettek azzal, amit meg kell fizetniük úgyhogy azt hiszem, ez egyfajta savanyú szőlő típusú téma, amit mostanában kaptam	Nem vagyok olyan, aki nem szereti az automatikus javítást.	neutral
A múlt hétvégén hazamentem, hogy meglátogassam a szüleimet, apám a kórházban, és uh	Mindkét szüleim jó egészségben vannak. Miért kérdezed ?	contradictory
1060-ban kezdődött, a San Martino-ban, a Pisan-stílusú, három emeletes homlokzattal, a Nicola Pisano-tól a Crosecarvedtől származó északi ajtó fölött.	Nicola Pisano volt az egyetlen művész, akit a Duimo San Martino szépítésére bíztak.	neutral
igen, igen, én magam gondolok	Ezt nem tartom szem előtt.	contradictory
A Hong Kong Idegenforgalmi Szövetség a Come Horseracing Tourot vezeti, amely magában foglalja a belépést a Hong Kong Jockey Club látogató dobozába és tagjainak házába, valamint egy svédasztalos étkezést.	Az étkezés után megtekintheti a lóversenyt a látogatók dobozából.	neutral
Elkerülhetetlen, hogy most jöjjön el a Webby Awards-ok, amit a Nemzetközi Digitális Művészetek és Tudományok Akadémiája hív fel. Egy olyan médium számára, amely büszke a felkelő szellemére, ez egy komikusan komor gyakorlat a faux-létrehozószervezetben.	A Digitális Művészetek és Tudományok Nemzetközi Akadémiája nincs kapcsolatban a Webby Díjakkal.	contradictory
USA A mai moduláris elrendezés és a félkövér típus a tipikus többdimenziós weblapra számított, szinte meghívva az ujját a pontra és kattintásra, hogy kövesse a Christine Royal-ot a kozmetikai sebészet folyamata során, az olimpiai sportolók napi profiljaihoz, hogy felfedezze a a Bosznia hatalmi harcának mélysége.	Ahogyan egy linkre kattintva eljuthatsz egy weboldalra, az USA-ban a mai napelemek oldalszáma van, amely mélyen borítja az újságot.	neutral
Az árak plusz én is átmentem a TI flotta kedvezményes programján	Részt vettem a TI flotta kedvezményes programjában is.	entailment
"Improvizálni kellett, de egy durva változatán keresztül jutott, amíg véget nem ért: ""Én, aki megteremtettem, nevet adok ..."" Mi a neve?"	Habár néhány alkatrészt ki kellett egészítenie, elérte a kísérleti változat végét.	entailment
Keressen ezüst filigrán fülbevalót és brossot, gyakran virág vagy pillangó formájában.	Néha ezüst fülbevalók pókokként vannak kialakítva.	neutral
A pornográf lenne, ha nem lenne művészet (Walter Kendrick, a New York Times Book Review). Mások úgy vélik, hogy a regény formátuma - a betűk és a zúgó diatriumok kombinációja - a történetet ismétlődőnek és unalmasnak teszi.	A könyv, ha nem művészet lenne, pornográf lenne.	entailment
Mr. Beresford felemelte és elmondta nekem, amit már gyanítottam, hogy Miss Jane Finn fotója soha nem volt ki a Mr. Hersheimmer birtokából. De a lány megszakadt.	Mr. Beresford írta nekem Mr. Hershimmert és Miss Finn fotóját.	contradictory
pusztán munkaerő-pazarlás lenne.	A munka hulladékba kerülne.	entailment
igen nekem, akárcsak nekik adtak nekem a témát, és én vagyok, mint a futball-jeez, ami már régóta volt	Még mindig fociznak.	contradictory
A Nu-Wave Health Product bemutatta a Cold-Rid cukormentes cinkszalagokat.	A Nu-Wave Health Product nevű cég cukormentes cukrot és cinket, Cold-Rid-et tartalmaz.	entailment
Az olajárak az északkeleti hideg időjárás miatt a héten ugrottak. Ez minden bizonnyal ésszerű.	Jó értelme, hogy az olajárak az északkeleti régió hideg időjárása miatt emelkedtek ezen a héten.	entailment
mit tudsz a világban a drogokról	A drogok rosszak, tudod.	neutral
Ami csak azt mutatja, hogy mennyi hatalom van, hadd mondjam el.	Ez több hatalommal rendelkezik, mint bármi.	neutral
Ezeket úgy kellett volna szállítani a kézben, hogy a labdát vagy az éttermet tegyék, és mindenki előtt telepítették, arany belső terükkel okos kis csuklópántjuk villogtak, miközben az orrát porították, a száj átfestették, vagy egy Sobranie-t választottak ki.	A száját újrafestették, és az orrát porították.	entailment
